;SQ_SIMULATION;SQ_TEST;BASELINE
Totem0.xml;0.26170634920634894;0.17841269841269847;0.1177182539682542
Totem1.xml;0.25347222222222243;0.21763888888888894;0.12156746031746046
Totem10.xml;0.2807936507936507;0.24176587301587305;0.12569444444444444
Totem100.xml;0.2474603174603175;0.16448412698412695;0.06859126984126962
Totem101.xml;0.3300000000000002;0.1557142857142858;0.1092063492063492
Totem102.xml;0.23700396825396808;0.14884920634920618;0.11244047619047615
Totem103.xml;0.2465873015873018;0.17847222222222225;0.10855158730158732
Totem104.xml;0.2538690476190477;0.233015873015873;0.10875000000000001
Totem105.xml;0.29087301587301584;0.17648809523809506;0.09922619047619041
Totem106.xml;0.2988492063492064;0.17936507936507917;0.1305357142857143
Totem107.xml;0.2876190476190478;0.20605158730158735;0.124285714285714
Totem108.xml;0.28728174603174617;0.11424603174603165;0.09839285714285695
Totem109.xml;0.31273809523809526;0.13055555555555576;0.10601190476190459
Totem11.xml;0.21571428571428586;0.1758333333333334;0.08944444444444466
Totem110.xml;0.3211507936507936;0.10482142857142851;0.10626984126984107
Totem111.xml;0.2759722222222223;0.1939087301587299;0.08956349206349212
Totem112.xml;0.28853174603174614;0.17486111111111136;0.08545634920634937
Totem113.xml;0.33333333333333337;0.16152777777777783;0.10192460317460339
Totem114.xml;0.2904563492063491;0.13686507936507952;0.09242063492063501
Totem115.xml;0.29367063492063494;0.2303571428571427;0.1151388888888889
Totem116.xml;0.2598611111111111;0.14603174603174607;0.11523809523809514
Totem117.xml;0.21803571428571422;0.1467857142857143;0.10069444444444442
Totem118.xml;0.27226190476190504;0.1795039682539683;0.09128968253968262
Totem119.xml;0.2665277777777779;0.17214285714285704;0.11611111111111105
Totem12.xml;0.27571428571428547;0.18259920634920634;0.11799603174603157
Totem120.xml;0.3410714285714287;0.20613095238095236;0.06468253968253979
Totem121.xml;0.24611111111111095;0.18242063492063498;0.09928571428571409
Totem122.xml;0.2746626984126983;0.1976388888888888;0.10916666666666675
Totem123.xml;0.3192460317460316;0.14234126984126982;0.09146825396825387
Totem124.xml;0.280515873015873;0.18212301587301571;0.09480158730158728
Totem125.xml;0.3293452380952381;0.05047619047619056;0.11452380952380958
Totem126.xml;0.311111111111111;0.12257936507936529;0.10490079365079352
Totem127.xml;0.28021825396825395;0.12623015873015875;0.10702380952380963
Totem128.xml;0.33087301587301576;0.16382936507936507;0.11198412698412707
Totem13.xml;0.2043253968253972;0.0756944444444444;0.0842261904761904
Totem14.xml;0.37329365079365084;0.21763888888888883;0.10164682539682535
Totem15.xml;0.3163690476190478;0.1823611111111112;0.09503968253968265
Totem16.xml;0.27075396825396836;0.1699801587301587;0.116468253968254
Totem17.xml;0.3163492063492064;0.24230158730158735;0.12323412698412683
Totem18.xml;0.26176587301587284;0.23378968253968258;0.09726190476190466
Totem19.xml;0.2957539682539684;0.16523809523809518;0.10319444444444459
Totem2.xml;0.28315476190476185;0.21474206349206348;0.12533730158730194
Totem20.xml;0.26482142857142843;0.09960317460317458;0.10958333333333325
Totem21.xml;0.2593253968253967;0.0960714285714287;0.11601190476190493
Totem22.xml;0.23668650793650803;0.16892857142857143;0.10123015873015873
Totem23.xml;0.3348214285714286;0.1968849206349209;0.11813492063492059
Totem24.xml;0.3257738095238094;0.211686507936508;0.10410714285714273
Totem25.xml;0.21438492063492043;0.14601190476190495;0.08537698412698391
Totem26.xml;0.23111111111111104;0.1354761904761903;0.11702380952380953
Totem27.xml;0.3012896825396826;0.1811111111111111;0.1218650793650794
Totem28.xml;0.29599206349206353;0.18898809523809512;0.08253968253968258
Totem29.xml;0.2741865079365079;0.24984126984126998;0.08232142857142866
Totem3.xml;0.31678571428571434;0.2017063492063491;0.11287698412698433
Totem30.xml;0.37857142857142845;0.22938492063492055;0.08950396825396822
Totem32.xml;0.2527976190476193;0.17581349206349206;0.12204365079365098
Totem33.xml;0.23904761904761906;0.23757936507936528;0.09436507936507943
Totem34.xml;0.31039682539682545;0.2569246031746032;0.09009920634920632
Totem35.xml;0.2978373015873016;0.19369047619047597;0.09458333333333369
Totem36.xml;0.2631349206349205;0.18099206349206332;0.0858333333333332
Totem37.xml;0.26809523809523805;0.0763690476190475;0.10579365079365077
Totem38.xml;0.19793650793650797;0.20982142857142871;0.12005952380952378
Totem39.xml;0.3037698412698411;0.15640873015873025;0.09571428571428553
Totem4.xml;0.31367063492063496;0.20759920634920626;0.09093253968253978
Totem40.xml;0.32198412698412704;0.1458531746031747;0.0920039682539684
Totem41.xml;0.24523809523809537;0.22976190476190472;0.08575396825396808
Totem42.xml;0.34424603174603174;0.1559920634920634;0.11390873015873015
Totem43.xml;0.3264087301587303;0.10656746031746023;0.12174603174603171
Totem44.xml;0.306904761904762;0.07323412698412712;0.10027777777777791
Totem45.xml;0.32744047619047634;0.1042857142857142;0.10950396825396835
Totem46.xml;0.2822023809523808;0.1556547619047619;0.09787698412698398
Totem47.xml;0.2731944444444444;0.12809523809523837;0.09426587301587319
Totem48.xml;0.31339285714285714;0.1915079365079364;0.11339285714285718
Totem49.xml;0.33087301587301576;0.29101190476190475;0.12293650793650801
Totem5.xml;0.2138888888888888;0.19039682539682556;0.10386904761904758
Totem50.xml;0.24841269841269853;0.1138095238095237;0.12704365079365088
Totem51.xml;0.25702380952380965;0.17581349206349217;0.11492063492063498
Totem52.xml;0.2805753968253969;0.23539682539682572;0.10047619047619061
Totem53.xml;0.26388888888888884;0.14128968253968255;0.12103174603174593
Totem54.xml;0.26289682539682546;0.1727182539682538;0.08501984126984119
Totem55.xml;0.2231547619047619;0.2524206349206347;0.09791666666666676
Totem56.xml;0.36023809523809514;0.1875595238095239;0.11150793650793633
Totem57.xml;0.2278769841269841;0.12869047619047636;0.08271825396825427
Totem58.xml;0.31611111111111123;0.16420634920634913;0.11777777777777765
Totem59.xml;0.25329365079365074;0.1124007936507938;0.10896825396825405
Totem6.xml;0.3234325396825397;0.09323412698412703;0.09597222222222224
Totem60.xml;0.2207539682539683;0.061765873015872774;0.09749999999999992
Totem61.xml;0.33666666666666645;0.11081349206349222;0.12124999999999997
Totem62.xml;0.3019642857142856;0.1971031746031745;0.09498015873015886
Totem63.xml;0.3399404761904762;0.15876984126984117;0.1005555555555554
Totem64.xml;0.26795634920634914;0.14376984126984138;0.11904761904761896
Totem65.xml;0.25795634920634924;0.22240079365079346;0.09688492063492049
Totem66.xml;0.22093253968253967;0.10251984126984126;0.08170634920634934
Totem67.xml;0.21809523809523812;0.2298809523809523;0.1232738095238094
Totem68.xml;0.26623015873015865;0.1389285714285714;0.09984126984126995
Totem69.xml;0.22490079365079352;0.1567261904761903;0.11757936507936528
Totem7.xml;0.19825396825396824;0.13091269841269848;0.1176587301587303
Totem70.xml;0.3514682539682539;0.10609126984126982;0.11996031746031732
Totem71.xml;0.291111111111111;0.23123015873015895;0.12488095238095254
Totem72.xml;0.35517857142857123;0.23378968253968246;0.11942460317460324
Totem73.xml;0.25555555555555565;0.21803571428571433;0.09355158730158719
Totem74.xml;0.29521825396825363;0.2229563492063491;0.13275793650793644
Totem75.xml;0.34011904761904777;0.13876984126984127;0.11698412698412697
Totem76.xml;0.3222817460317461;0.12329365079365062;0.09837301587301561
Totem77.xml;0.27789682539682536;0.13087301587301592;0.0820833333333334
Totem78.xml;0.30194444444444457;0.08986111111111128;0.08714285714285741
Totem79.xml;0.26922619047619056;0.19325396825396812;0.09289682539682553
Totem8.xml;0.25894841269841273;0.19363095238095218;0.11809523809523814
Totem80.xml;0.2769246031746031;0.22343253968253962;0.097281746031746
Totem81.xml;0.3016468253968252;0.09037698412698447;0.0841666666666665
Totem82.xml;0.2507936507936509;0.18341269841269858;0.10700396825396807
Totem83.xml;0.3213690476190475;0.12815476190476172;0.10170634920634924
Totem84.xml;0.42722222222222206;0.145595238095238;0.08244047619047612
Totem85.xml;0.35093253968253946;0.12555555555555564;0.09791666666666676
Totem86.xml;0.3406150793650793;0.23309523809523824;0.10912698412698418
Totem87.xml;0.2529166666666669;0.1837698412698413;0.09988095238095229
Totem88.xml;0.25144841269841267;0.27188492063492065;0.10357142857142854
Totem89.xml;0.3924404761904762;0.275019841269841;0.11501984126984122
Totem9.xml;0.2651984126984126;0.1821825396825396;0.11807539682539703
Totem90.xml;0.3801984126984126;0.13662698412698426;0.10398809523809538
Totem91.xml;0.3178174603174603;0.24749999999999983;0.10803571428571423
Totem92.xml;0.33924603174603185;0.30021825396825397;0.11845238095238086
Totem93.xml;0.3172023809523812;0.35509920634920633;0.11126984126984152
Totem94.xml;0.2688492063492063;0.13371031746031758;0.10045634920634916
Totem95.xml;0.2416666666666668;0.20011904761904775;0.09444444444444455
Totem96.xml;0.23712301587301599;0.24853174603174633;0.09837301587301595
Totem97.xml;0.2805753968253969;0.25398809523809507;0.11198412698412696
Totem98.xml;0.2940873015873017;0.13255952380952385;0.11672619047619037
Totem99.xml;0.2904960317460319;0.13537698412698396;0.0918650793650796
Totem999.xml;0.2830357142857144;0.19785714285714306;0.0906150793650794
Totem0.xml;0.20865079365079375;0.19597222222222221;0.07430555555555562
Totem1.xml;0.23886904761904748;0.1773015873015873;0.06670634920634932
Totem10.xml;0.29009920634920616;0.18466269841269833;0.08011904761904731
Totem100.xml;0.23172619047619036;0.11974206349206351;0.07855158730158762
Totem101.xml;0.32765873015873015;0.21045634920634926;0.08490079365079384
Totem102.xml;0.1819047619047619;0.19214285714285706;0.0695039682539682
Totem103.xml;0.2391269841269843;0.1849007936507937;0.08232142857142855
Totem104.xml;0.22553571428571406;0.34865079365079343;0.07428571428571451
Totem105.xml;0.21432539682539653;0.16238095238095263;0.08382936507936523
Totem106.xml;0.2904960317460319;0.17543650793650778;0.08007936507936497
Totem107.xml;0.2565873015873018;0.17605158730158743;0.07180555555555534
Totem108.xml;0.23238095238095247;0.17531746031746032;0.08238095238095222
Totem109.xml;0.24408730158730163;0.16753968253968266;0.08011904761904753
Totem11.xml;0.2247420634920636;0.15061507936507934;0.07642857142857129
Totem110.xml;0.2863690476190478;0.22458333333333325;0.07011904761904764
Totem111.xml;0.2592857142857141;0.20150793650793652;0.085892857142857
Totem112.xml;0.2568055555555555;0.1487896825396826;0.08876984126984111
Totem113.xml;0.21849206349206363;0.17761904761904757;0.08549603174603171
Totem114.xml;0.2624801587301586;0.165436507936508;0.0794444444444442
Totem115.xml;0.27448412698412683;0.2691865079365079;0.0881547619047619
Totem116.xml;0.27033730158730174;0.21331349206349226;0.08501984126984119
Totem117.xml;0.24380952380952414;0.17720238095238083;0.06880952380952388
Totem118.xml;0.24595238095238103;0.21644841269841275;0.07023809523809532
Totem119.xml;0.2598015873015872;0.1869047619047619;0.07646825396825419
Totem12.xml;0.25410714285714286;0.2457936507936509;0.07894841269841268
Totem120.xml;0.21234126984126966;0.3106349206349208;0.07212301587301595
Totem121.xml;0.20061507936507916;0.144821428571429;0.07751984126984157
Totem122.xml;0.18509920634920618;0.16400793650793655;0.0800992063492062
Totem123.xml;0.22400793650793638;0.25069444444444444;0.07523809523809544
Totem124.xml;0.23916666666666664;0.2056349206349204;0.09267857142857161
Totem125.xml;0.26876984126984127;0.23180555555555538;0.07740079365079366
Totem126.xml;0.2418055555555555;0.33152777777777753;0.07698412698412704
Totem127.xml;0.27121031746031754;0.18380952380952387;0.08448412698412677
Totem128.xml;0.3092460317460318;0.12549603174603186;0.09132936507936518
Totem13.xml;0.2169047619047616;0.18710317460317472;0.08117063492063514
Totem14.xml;0.26329365079365097;0.26462301587301573;0.08144841269841263
Totem15.xml;0.2500000000000001;0.19674603174603156;0.06482142857142859
Totem16.xml;0.2259523809523808;0.23382936507936525;0.070357142857143
Totem17.xml;0.23244047619047625;0.1660317460317462;0.07932539682539697
Totem18.xml;0.2563492063492063;0.17869047619047618;0.0889484126984127
Totem19.xml;0.24861111111111112;0.15380952380952406;0.1000198412698412
Totem2.xml;0.23123015873015862;0.17273809523809536;0.07619047619047625
Totem20.xml;0.21472222222222226;0.20119047619047625;0.08537698412698402
Totem21.xml;0.23589285714285713;0.2360119047619048;0.08549603174603182
Totem22.xml;0.23406746031746029;0.17587301587301596;0.07132936507936494
Totem23.xml;0.2274801587301586;0.20275793650793672;0.08855158730158719
Totem24.xml;0.2512301587301585;0.2202777777777778;0.08978174603174582
Totem25.xml;0.23986111111111108;0.21950396825396823;0.07706349206349217
Totem26.xml;0.3124206349206349;0.22728174603174622;0.08396825396825391
Totem27.xml;0.23537698412698382;0.19204365079365082;0.08021825396825422
Totem28.xml;0.28321428571428575;0.17440476190476195;0.0758928571428571
Totem29.xml;0.33720238095238086;0.2390674603174605;0.07966269841269835
Totem3.xml;0.25962301587301584;0.23716269841269844;0.07299603174603175
Totem30.xml;0.2517857142857145;0.14047619047619042;0.07706349206349195
Totem32.xml;0.2428174603174601;0.1356547619047621;0.07371031746031764
Totem33.xml;0.2219444444444444;0.1884523809523807;0.0754761904761907
Totem34.xml;0.29984126984127;0.16273809523809513;0.07851190476190473
Totem35.xml;0.29363095238095227;0.21813492063492046;0.07640873015873029
Totem36.xml;0.24410714285714286;0.15575396825396814;0.06815476190476188
Totem37.xml;0.25551587301587275;0.13015873015873014;0.0758333333333332
Totem38.xml;0.2245634920634919;0.1637103174603174;0.09454365079365057
Totem39.xml;0.24119047619047584;0.16073412698412703;0.07736111111111121
Totem4.xml;0.2375992063492064;0.16928571428571426;0.07390873015873001
Totem40.xml;0.23716269841269833;0.2128968253968252;0.0847023809523808
Totem41.xml;0.2736706349206349;0.2106944444444444;0.07664682539682544
Totem42.xml;0.2290873015873015;0.17515873015873018;0.07446428571428576
Totem43.xml;0.22521825396825412;0.1439880952380953;0.08720238095238086
Totem44.xml;0.22178571428571436;0.21557539682539684;0.0758928571428571
Totem45.xml;0.2515277777777776;0.19263888888888892;0.07341269841269837
Totem46.xml;0.24309523809523825;0.11214285714285721;0.08666666666666667
Totem47.xml;0.239265873015873;0.16009920634920638;0.08680555555555558
Totem48.xml;0.2118849206349206;0.16821428571428554;0.0817460317460319
Totem49.xml;0.240019841269841;0.12367063492063501;0.0715476190476193
Totem5.xml;0.2294642857142859;0.19206349206349205;0.08105158730158701
Totem50.xml;0.2649801587301589;0.14174603174603184;0.07281746031746039
Totem51.xml;0.2622023809523808;0.1686904761904765;0.08130952380952405
Totem52.xml;0.21998015873015886;0.21248015873015902;0.08273809523809539
Totem53.xml;0.19759920634920625;0.2435515873015872;0.09063492063492073
Totem54.xml;0.21930555555555564;0.12470238095238129;0.07277777777777805
Totem55.xml;0.2420833333333332;0.1533134920634921;0.08753968253968258
Totem56.xml;0.2907738095238095;0.17109126984126988;0.08115079365079358
Totem57.xml;0.23964285714285727;0.19111111111111112;0.08408730158730149
Totem58.xml;0.23476190476190484;0.1611904761904761;0.07202380952380938
Totem59.xml;0.2707142857142858;0.149107142857143;0.07170634920634933
Totem6.xml;0.2851587301587303;0.20781746031746018;0.07785714285714274
Totem60.xml;0.22396825396825415;0.16093253968253973;0.0748412698412696
Totem61.xml;0.26954365079365084;0.15803571428571417;0.06781746031746028
Totem62.xml;0.23305555555555568;0.1964484126984125;0.0754761904761907
Totem63.xml;0.25329365079365074;0.29884920634920653;0.08944444444444444
Totem64.xml;0.24583333333333324;0.16297619047619039;0.07261904761904758
Totem65.xml;0.23636904761904765;0.2083531746031747;0.07878968253968244
Totem66.xml;0.26261904761904764;0.25317460317460316;0.06888888888888878
Totem67.xml;0.22855158730158753;0.1720238095238097;0.08422619047619029
Totem68.xml;0.2705357142857141;0.13827380952380952;0.08958333333333335
Totem69.xml;0.2531349206349206;0.225813492063492;0.07803571428571421
Totem7.xml;0.25031746031746016;0.2949603174603175;0.08936507936507943
Totem70.xml;0.2748412698412698;0.16148809523809515;0.09575396825396831
Totem71.xml;0.2718650793650792;0.2146230158730158;0.08565476190476184
Totem72.xml;0.21172619047619057;0.13924603174603156;0.082420634920635
Totem73.xml;0.22277777777777785;0.19823412698412712;0.09694444444444439
Totem74.xml;0.3028968253968254;0.1473214285714286;0.07823412698412702
Totem75.xml;0.2901190476190475;0.2577777777777778;0.09956349206349224
Totem76.xml;0.2075396825396827;0.24444444444444435;0.07234126984126976
Totem77.xml;0.21712301587301586;0.13248015873015884;0.08390873015873013
Totem78.xml;0.22746031746031725;0.18432539682539673;0.06873015873015875
Totem79.xml;0.287797619047619;0.18994047619047627;0.08704365079365062
Totem8.xml;0.247797619047619;0.17958333333333343;0.0824206349206349
Totem80.xml;0.22337301587301572;0.22311507936507935;0.07128968253968249
Totem81.xml;0.24938492063492068;0.1765674603174603;0.0748214285714286
Totem82.xml;0.2516666666666666;0.12863095238095223;0.07505952380952385
Totem83.xml;0.24202380952380953;0.1617658730158732;0.07519841269841276
Totem84.xml;0.33890873015873013;0.257876984126984;0.0960714285714287
Totem85.xml;0.3503571428571429;0.1323214285714287;0.08386904761904757
Totem86.xml;0.25071428571428567;0.21851190476190474;0.06525793650793632
Totem87.xml;0.2533333333333334;0.19087301587301575;0.08509920634920642
Totem88.xml;0.22351190476190486;0.1661309523809522;0.07996031746031762
Totem89.xml;0.2943253968253967;0.2175595238095238;0.08398809523809503
Totem9.xml;0.2625793650793651;0.18440476190476207;0.07898809523809525
Totem90.xml;0.2807738095238096;0.20123015873015881;0.06980158730158748
Totem91.xml;0.272797619047619;0.24478174603174607;0.07636904761904773
Totem92.xml;0.25521825396825404;0.1280753968253967;0.081686507936508
Totem93.xml;0.3024801587301589;0.182519841269841;0.07569444444444451
Totem94.xml;0.2196825396825398;0.16440476190476194;0.0939484126984127
Totem95.xml;0.24716269841269844;0.1815079365079364;0.07121031746031725
Totem96.xml;0.2442063492063492;0.14041666666666675;0.0782341269841268
Totem97.xml;0.24295634920634934;0.17672619047619043;0.08515873015872999
Totem98.xml;0.21807539682539678;0.23333333333333328;0.08537698412698391
Totem99.xml;0.23392857142857137;0.15942460317460339;0.10575396825396888
Totem999.xml;0.21053571428571416;0.1828373015873016;0.08313492063492067
Totem0.xml;0.1457341269841269;0.10698412698412707;0.08922619047619029
Totem1.xml;0.1802380952380952;0.12132936507936509;0.0889484126984128
Totem10.xml;0.17521825396825408;0.16948412698412685;0.07771825396825405
Totem100.xml;0.17065476190476192;0.14954365079365073;0.08337301587301604
Totem101.xml;0.23531746031746037;0.14886904761904762;0.08121031746031726
Totem102.xml;0.16063492063492057;0.09716269841269876;0.07773809523809516
Totem103.xml;0.16523809523809518;0.11099206349206336;0.08232142857142877
Totem104.xml;0.1309920634920636;0.1252976190476187;0.09640873015873008
Totem105.xml;0.1616468253968253;0.1249404761904761;0.08313492063492056
Totem106.xml;0.2269642857142855;0.09339285714285717;0.0874206349206349
Totem107.xml;0.22099206349206346;0.10569444444444465;0.08676587301587302
Totem108.xml;0.2112103174603175;0.09680555555555548;0.08521825396825367
Totem109.xml;0.1885515873015874;0.09720238095238087;0.08799603174603166
Totem11.xml;0.16900793650793655;0.11902777777777784;0.08690476190476193
Totem110.xml;0.18329365079365068;0.1481746031746033;0.08113095238095258
Totem111.xml;0.15222222222222226;0.12065476190476176;0.07601190476190489
Totem112.xml;0.19351190476190494;0.135595238095238;0.07976190476190481
Totem113.xml;0.14472222222222209;0.1297420634920632;0.08152777777777775
Totem114.xml;0.190357142857143;0.1660317460317462;0.09218253968253964
Totem115.xml;0.17825396825396822;0.13089285714285726;0.08498015873015852
Totem116.xml;0.1550595238095237;0.14123015873015876;0.07817460317460312
Totem117.xml;0.1337301587301588;0.14617063492063498;0.09730158730158733
Totem118.xml;0.14063492063492056;0.09263888888888883;0.0862301587301586
Totem119.xml;0.15109126984126986;0.10295634920634911;0.07257936507936491
Totem12.xml;0.21478174603174627;0.20253968253968246;0.08140873015873018
Totem120.xml;0.14341269841269844;0.16815476190476208;0.07128968253968249
Totem121.xml;0.21982142857142828;0.1469246031746032;0.08369047619047609
Totem122.xml;0.17140873015873015;0.11585317460317435;0.09388888888888891
Totem123.xml;0.167559523809524;0.12009920634920646;0.09138888888888885
Totem124.xml;0.1709126984126984;0.09924603174603175;0.08017857142857143
Totem125.xml;0.25748015873015884;0.10025793650793646;0.08702380952380961
Totem126.xml;0.13464285714285718;0.1445833333333334;0.08059523809523816
Totem127.xml;0.14682539682539697;0.12202380952380953;0.07910714285714282
Totem128.xml;0.1992261904761904;0.13091269841269848;0.09654761904761922
Totem13.xml;0.17732142857142852;0.13305555555555548;0.07886904761904756
Totem14.xml;0.20434523809523808;0.1856547619047617;0.08492063492063473
Totem15.xml;0.1465277777777777;0.18351190476190493;0.07821428571428568
Totem16.xml;0.1845039682539682;0.10359126984126965;0.06672619047619055
Totem17.xml;0.18571428571428572;0.1617658730158732;0.08793650793650776
Totem18.xml;0.1274007936507935;0.12734126984126992;0.0771626984126984
Totem19.xml;0.21954365079365068;0.17182539682539677;0.0872817460317461
Totem2.xml;0.15607142857142864;0.14753968253968253;0.08257936507936514
Totem20.xml;0.21537698412698425;0.1449999999999998;0.09192460317460294
Totem21.xml;0.18404761904761913;0.16013888888888883;0.09313492063492046
Totem22.xml;0.179047619047619;0.11841269841269841;0.08380952380952367
Totem23.xml;0.20829365079365092;0.1715674603174604;0.08303571428571432
Totem24.xml;0.20472222222222214;0.11107142857142849;0.08345238095238083
Totem25.xml;0.18186507936507945;0.14486111111111133;0.07744047619047612
Totem26.xml;0.11353174603174598;0.1435119047619049;0.08571428571428574
Totem27.xml;0.1590277777777781;0.10462301587301581;0.08896825396825392
Totem28.xml;0.1557936507936506;0.15003968253968258;0.073888888888889
Totem29.xml;0.21914682539682528;0.06984126984126982;0.08230158730158732
Totem3.xml;0.18033730158730132;0.16259920634920633;0.06888888888888867
Totem30.xml;0.1996825396825398;0.12688492063492063;0.08750000000000024
Totem32.xml;0.19938492063492064;0.12561507936507943;0.07744047619047634
Totem33.xml;0.09652777777777766;0.19073412698412706;0.09325396825396826
Totem34.xml;0.16125;0.1290674603174602;0.07944444444444443
Totem35.xml;0.24250000000000005;0.1361111111111113;0.07285714285714306
Totem36.xml;0.17414682539682558;0.20019841269841288;0.08583333333333343
Totem37.xml;0.20265873015873004;0.12033730158730149;0.08166666666666689
Totem38.xml;0.1164087301587301;0.09347222222222196;0.08291666666666664
Totem39.xml;0.15779761904761924;0.15501984126984103;0.07105158730158756
Totem4.xml;0.18347222222222226;0.12803571428571436;0.09055555555555572
Totem40.xml;0.16561507936507947;0.15281746031746024;0.0836309523809523
