;SQ_SIMULATION;SQ_TEST;BASELINE
Totem41.xml;0.20115079365079347;0.15974206349206332;0.08144841269841252
Totem42.xml;0.18081349206349218;0.1373214285714287;0.08650793650793653
Totem43.xml;0.15549603174603166;0.09244047619047613;0.07279761904761883
Totem44.xml;0.14313492063492061;0.09386904761904757;0.07446428571428554
Totem45.xml;0.1754960317460318;0.16347222222222213;0.08609126984127002
Totem46.xml;0.14323412698412696;0.14430555555555558;0.09244047619047613
Totem47.xml;0.16436507936507927;0.1661706349206351;0.08428571428571441
Totem48.xml;0.13515873015873037;0.08805555555555555;0.087361111111111
Totem49.xml;0.1895634920634922;0.105813492063492;0.10075396825396843
Totem5.xml;0.18242063492063498;0.13734126984126993;0.0780357142857141
Totem50.xml;0.19376984126984131;0.16821428571428576;0.09333333333333316
Totem51.xml;0.19474206349206347;0.13220238095238102;0.07968253968253947
Totem52.xml;0.12910714285714286;0.1590476190476191;0.07626984126984104
Totem53.xml;0.18853174603174605;0.09319444444444447;0.07688492063492058
Totem54.xml;0.10454365079365091;0.13718253968253957;0.08694444444444449
Totem55.xml;0.19833333333333347;0.11517857142857157;0.07994047619047617
Totem56.xml;0.2100198412698412;0.1076190476190475;0.093015873015873
Totem57.xml;0.15749999999999986;0.13460317460317472;0.06878968253968265
Totem58.xml;0.1832936507936508;0.11301587301587301;0.08982142857142827
Totem59.xml;0.11347222222222197;0.13337301587301564;0.07359126984126985
Totem6.xml;0.2859722222222223;0.1404563492063493;0.08130952380952361
Totem60.xml;0.19624999999999992;0.1923809523809522;0.08196428571428582
Totem61.xml;0.22190476190476205;0.0991468253968254;0.07551587301587281
Totem62.xml;0.14930555555555547;0.09250000000000003;0.06482142857142847
Totem63.xml;0.1431944444444444;0.1016666666666669;0.10244047619047614
Totem64.xml;0.17125;0.2092857142857143;0.07980158730158704
Totem65.xml;0.14099206349206383;0.10845238095238097;0.07845238095238127
Totem66.xml;0.16255952380952388;0.12416666666666643;0.08613095238095214
Totem67.xml;0.1514484126984127;0.10186507936507938;0.08232142857142877
Totem68.xml;0.16607142857142843;0.134861111111111;0.07037698412698412
Totem69.xml;0.18041666666666667;0.11234126984126991;0.08361111111111097
Totem7.xml;0.13180555555555562;0.10690476190476195;0.08065476190476184
Totem70.xml;0.18970238095238112;0.13827380952380952;0.08488095238095228
Totem71.xml;0.22162698412698434;0.12128968253968242;0.09224206349206354
Totem72.xml;0.16926587301587326;0.14924603174603157;0.0770436507936505
Totem73.xml;0.1368055555555555;0.1271428571428569;0.08214285714285696
Totem74.xml;0.22402777777777794;0.11073412698412699;0.08174603174603179
Totem75.xml;0.1947023809523808;0.12498015873015877;0.08880952380952378
Totem76.xml;0.18533730158730155;0.12456349206349204;0.08801587301587299
Totem77.xml;0.17861111111111128;0.1554563492063491;0.07980158730158748
Totem78.xml;0.21253968253968258;0.11527777777777781;0.0826984126984126
Totem79.xml;0.17426587301587293;0.12746031746031738;0.07523809523809522
Totem8.xml;0.2165674603174601;0.1039484126984127;0.08432539682539708
Totem80.xml;0.13521825396825404;0.11297619047619045;0.0700396825396824
Totem81.xml;0.2296626984126987;0.16486111111111112;0.06466269841269845
Totem82.xml;0.18212301587301583;0.12859126984127;0.0733531746031747
Totem83.xml;0.19700396825396804;0.18005952380952395;0.07634920634920639
Totem84.xml;0.4071230158730157;0.08214285714285696;0.08021825396825377
Totem85.xml;0.22644841269841298;0.1551785714285715;0.08019841269841266
Totem86.xml;0.15694444444444466;0.08821428571428569;0.08408730158730171
Totem87.xml;0.1984325396825397;0.12404761904761918;0.08984126984127017
Totem88.xml;0.22650793650793655;0.12186507936507929;0.0714880952380954
Totem89.xml;0.1994246031746033;0.15492063492063501;0.08418650793650784
Totem9.xml;0.1797619047619048;0.15170634920634918;0.07240079365079366
Totem90.xml;0.21916666666666662;0.09311507936507923;0.09851190476190452
Totem91.xml;0.2069642857142857;0.17609126984126988;0.0761507936507938
Totem92.xml;0.2009523809523811;0.1401190476190476;0.10557539682539696
Totem93.xml;0.2013690476190475;0.1596428571428572;0.07787698412698418
Totem94.xml;0.1638492063492063;0.1267460317460316;0.08666666666666645
Totem95.xml;0.2118849206349207;0.1770436507936508;0.08093253968253933
Totem96.xml;0.1865873015873014;0.1223809523809527;0.08583333333333354
Totem97.xml;0.17628968253968236;0.07839285714285726;0.094424603174603
Totem98.xml;0.1961706349206349;0.10214285714285731;0.08083333333333342
Totem99.xml;0.14130952380952377;0.1332539682539685;0.06988095238095249
Totem999.xml;0.1448412698412701;0.15353174603174602;0.07734126984126977
Totem0.xml;0.21087301587301577;0.14061507936507966;0.13730158730158737
Totem1.xml;0.15513888888888883;0.10166666666666657;0.14587301587301593
Totem10.xml;0.2965674603174603;0.15103174603174607;0.13744047619047595
Totem100.xml;0.20676587301587301;0.10626984126984129;0.1326587301587302
Totem101.xml;0.2360515873015877;0.09460317460317469;0.13224206349206336
Totem102.xml;0.2390674603174603;0.13089285714285703;0.13361111111111112
Totem103.xml;0.25950396825396804;0.12990079365079366;0.13301587301587303
Totem104.xml;0.22182539682539693;0.19154761904761908;0.13416666666666666
Totem105.xml;0.19827380952380957;0.08938492063492032;0.1411904761904761
Totem106.xml;0.2010119047619049;0.12589285714285736;0.13172619047619039
Totem107.xml;0.22488095238095263;0.14214285714285702;0.13583333333333347
Totem108.xml;0.1731150793650793;0.21373015873015855;0.13835317460317476
Totem109.xml;0.15640873015873036;0.12136904761904765;0.13712301587301579
Totem11.xml;0.15710317460317458;0.10906746031746029;0.12817460317460305
Totem110.xml;0.23724206349206356;0.13948412698412682;0.13402777777777775
Totem111.xml;0.1437301587301586;0.15009920634920637;0.1365873015873016
Totem112.xml;0.20865079365079364;0.07015873015872998;0.1387301587301586
Totem113.xml;0.17490079365079358;0.12317460317460316;0.14119047619047642
Totem114.xml;0.26055555555555543;0.11878968253968247;0.1331547619047616
Totem115.xml;0.19242063492063521;0.0885515873015873;0.13867063492063514
Totem116.xml;0.239424603174603;0.12160714285714269;0.13003968253968234
Totem117.xml;0.1554563492063491;0.1520436507936508;0.13297619047619047
Totem118.xml;0.16958333333333342;0.17027777777777786;0.13869047619047625
Totem119.xml;0.26075396825396835;0.16793650793650805;0.13809523809523794
Totem12.xml;0.23744047619047626;0.1494642857142855;0.1320039682539682
Totem120.xml;0.1669047619047619;0.12325396825396828;0.1294841269841268
Totem121.xml;0.16269841269841268;0.13081349206349213;0.13363095238095235
Totem122.xml;0.1789087301587301;0.15954365079365074;0.13303571428571448
Totem123.xml;0.23226190476190467;0.1427380952380951;0.13071428571428578
Totem124.xml;0.19172619047619033;0.12049603174603185;0.13369047619047614
Totem125.xml;0.1978174603174604;0.07837301587301593;0.14071428571428568
Totem126.xml;0.19769841269841248;0.1452579365079366;0.13251984126984118
Totem127.xml;0.17206349206349214;0.12865079365079368;0.1399206349206349
Totem128.xml;0.21892857142857136;0.14543650793650786;0.13831349206349208
Totem13.xml;0.12486111111111109;0.12285714285714266;0.12918650793650766
Totem14.xml;0.2767857142857145;0.14335317460317443;0.13636904761904745
Totem15.xml;0.1978769841269844;0.10238095238095224;0.13874999999999993
Totem16.xml;0.183293650793651;0.1183333333333334;0.13940476190476192
Totem17.xml;0.13186507936507952;0.08200396825396838;0.13549603174603153
Totem18.xml;0.15482142857142844;0.14646825396825391;0.13837301587301587
Totem19.xml;0.1898214285714287;0.10482142857142873;0.13234126984126982
Totem2.xml;0.17545634920634923;0.11601190476190482;0.1370039682539681
Totem20.xml;0.15795634920634938;0.11170634920634925;0.1382539682539684
Totem21.xml;0.1501190476190477;0.12916666666666676;0.13061507936507943
Totem22.xml;0.19833333333333336;0.11226190476190467;0.13748015873015862
Totem23.xml;0.18480158730158702;0.047321428571428625;0.13365079365079358
Totem24.xml;0.17855158730158716;0.10351190476190508;0.1423412698412696
Totem25.xml;0.23005952380952388;0.0972619047619051;0.13974206349206364
Totem26.xml;0.16738095238095263;0.11069444444444454;0.13577380952380969
Totem27.xml;0.21210317460317474;0.14420634920634923;0.1367261904761906
Totem28.xml;0.17994047619047604;0.14037698412698418;0.13275793650793632
Totem29.xml;0.25327380952380973;0.15123015873015866;0.12759920634920618
Totem3.xml;0.2248214285714284;0.13196428571428587;0.132876984126984
Totem30.xml;0.1637698412698413;0.1060714285714287;0.13519841269841282
Totem32.xml;0.18662698412698409;0.2048214285714286;0.13688492063492064
Totem33.xml;0.2551190476190476;0.14757936507936498;0.13123015873015886
Totem34.xml;0.19853174603174628;0.14706349206349223;0.13507936507936513
Totem35.xml;0.20746031746031723;0.135654761904762;0.13686507936507952
Totem36.xml;0.2178174603174604;0.12886904761904772;0.13569444444444445
Totem37.xml;0.202420634920635;0.15265873015873033;0.13569444444444434
Totem38.xml;0.1958928571428573;0.14656746031746026;0.13468253968253996
Totem39.xml;0.2246825396825396;0.09005952380952398;0.13198412698412687
Totem4.xml;0.16769841269841268;0.1185317460317461;0.1409126984126985
Totem40.xml;0.14144841269841257;0.15374999999999994;0.13535714285714273
Totem41.xml;0.15027777777777773;0.11126984126984141;0.13150793650793646
Totem42.xml;0.14081349206349236;0.11311507936507958;0.13321428571428584
Totem43.xml;0.18621031746031746;0.1269246031746033;0.13621031746031764
Totem44.xml;0.23511904761904778;0.1294841269841267;0.1324603174603176
Totem45.xml;0.1593849206349205;0.14121031746031742;0.13378968253968282
Totem46.xml;0.2104960317460317;0.132063492063492;0.13228174603174592
Totem47.xml;0.19990079365079372;0.13533730158730184;0.13749999999999996
Totem48.xml;0.2005753968253967;0.11827380952380961;0.13785714285714312
Totem49.xml;0.25051587301587297;0.10317460317460325;0.13321428571428562
Totem5.xml;0.19688492063492058;0.14668650793650784;0.1401984126984127
Totem50.xml;0.20672619047619067;0.12515873015873002;0.1338888888888886
Totem51.xml;0.1815079365079365;0.10501984126984121;0.1381349206349206
Totem52.xml;0.22418650793650796;0.1279960317460317;0.1355952380952381
Totem53.xml;0.2346626984126985;0.14067460317460323;0.1379166666666667
Totem54.xml;0.17386904761904765;0.10710317460317464;0.13462301587301584
Totem55.xml;0.20746031746031746;0.13224206349206347;0.1355158730158731
Totem56.xml;0.24351190476190498;0.12781746031746055;0.13283730158730156
Totem57.xml;0.18539682539682545;0.16160714285714295;0.1300595238095238
Totem58.xml;0.19553571428571415;0.1298015873015873;0.13880952380952372
Totem59.xml;0.2094841269841271;0.09130952380952395;0.1359325396825397
Totem6.xml;0.25541666666666674;0.13507936507936513;0.12797619047619047
Totem60.xml;0.15984126984126956;0.15083333333333304;0.1408730158730157
Totem61.xml;0.22210317460317464;0.118611111111111;0.13382936507936505
Totem62.xml;0.2074801587301588;0.14289682539682558;0.13863095238095235
Totem63.xml;0.24605158730158716;0.1368650793650794;0.13382936507936505
Totem64.xml;0.2202182539682539;0.09813492063492069;0.1348015873015872
Totem65.xml;0.19702380952380938;0.15833333333333321;0.13513888888888892
Totem66.xml;0.19813492063492077;0.11948412698412703;0.13603174603174606
Totem67.xml;0.18619047619047613;0.1475793650793652;0.13307539682539693
Totem68.xml;0.16474206349206344;0.13621031746031753;0.1361904761904763
Totem69.xml;0.21404761904761915;0.11359126984126988;0.1345238095238095
Totem7.xml;0.15847222222222224;0.12257936507936484;0.13748015873015862
Totem70.xml;0.19037698412698412;0.13128968253968243;0.13130952380952365
Totem71.xml;0.2536111111111111;0.14656746031746037;0.1347222222222222
Totem72.xml;0.19335317460317458;0.12238095238095248;0.13345238095238077
Totem73.xml;0.17442460317460318;0.1884920634920635;0.13944444444444437
Totem74.xml;0.19031746031746022;0.11527777777777781;0.13748015873015873
Totem75.xml;0.2525992063492063;0.13954365079365094;0.13315476190476183
Totem76.xml;0.24244047619047593;0.15859126984126992;0.1285317460317461
Totem77.xml;0.21132936507936517;0.10811507936507925;0.13662698412698415
Totem78.xml;0.19430555555555562;0.13404761904761908;0.13319444444444428
Totem79.xml;0.20769841269841283;0.12521825396825392;0.14031746031746006
Totem8.xml;0.18220238095238117;0.17228174603174617;0.13712301587301567
Totem80.xml;0.1608531746031746;0.13670634920634928;0.13257936507936519
Totem81.xml;0.2142857142857143;0.1179365079365079;0.13617063492063475
Totem82.xml;0.17472222222222222;0.10267857142857129;0.1364682539682538
Totem83.xml;0.14349206349206367;0.11894841269841261;0.1341865079365081
Totem84.xml;0.3456150793650792;0.14123015873015887;0.1346626984126985
Totem85.xml;0.21271825396825406;0.14962301587301563;0.1354563492063492
Totem86.xml;0.19240079365079354;0.2596428571428573;0.13541666666666663
Totem87.xml;0.22373015873015867;0.1609920634920634;0.13609126984126974
Totem88.xml;0.20654761904761898;0.1287301587301588;0.13755952380952396
Totem89.xml;0.22003968253968265;0.11892857142857138;0.13640873015873
Totem9.xml;0.16321428571428587;0.07998015873015862;0.13367063492063458
Totem90.xml;0.20138888888888884;0.14585317460317448;0.12942460317460314
Totem91.xml;0.1878373015873015;0.12490079365079354;0.1318452380952384
Totem92.xml;0.18248015873015888;0.09083333333333343;0.12865079365079357
Totem93.xml;0.24311507936507926;0.12480158730158741;0.14238095238095227
Totem94.xml;0.19763888888888892;0.10464285714285704;0.13648809523809524
Totem95.xml;0.2379365079365081;0.14063492063492078;0.13867063492063514
Totem96.xml;0.16507936507936505;0.08986111111111106;0.13740079365079338
Totem97.xml;0.25303571428571425;0.11045634920634939;0.13248015873015895
Totem98.xml;0.1922222222222223;0.08117063492063492;0.12626984126984153
Totem99.xml;0.18968253968253979;0.1269246031746032;0.14041666666666675
Totem999.xml;0.1508531746031746;0.10531746031746025;0.12775793650793654
Totem0.xml;0.14623015873015865;0.10656746031746034;0.030515873015872774
Totem1.xml;0.20966269841269836;0.09085317460317455;0.03426587301587303
Totem10.xml;0.21357142857142863;0.14773809523809533;0.029226190476190572
Totem100.xml;0.19386904761904766;0.12123015873015863;0.029166666666666563
Totem101.xml;0.17849206349206348;0.20208333333333317;0.03829365079365099
Totem102.xml;0.19248015873015878;0.10416666666666652;0.026984126984126777
Totem103.xml;0.18341269841269836;0.08869047619047632;0.027996031746031713
Totem104.xml;0.13640873015873034;0.08144841269841263;0.028154761904761738
Totem105.xml;0.13702380952380933;0.09533730158730158;0.040178571428571286
Totem106.xml;0.16867063492063505;0.05194444444444446;0.03555555555555556
Totem107.xml;0.15265873015873044;0.13952380952380972;0.03795634920634905
Totem108.xml;0.1875793650793649;0.06644841269841284;0.05420634920634915
Totem109.xml;0.1947817460317458;0.07396825396825413;0.03753968253968265
Totem11.xml;0.16869047619047606;0.09335317460317472;0.0299801587301588
Totem110.xml;0.18791666666666673;0.09204365079365073;0.02763888888888888
Totem111.xml;0.16321428571428598;0.15454365079365062;0.02871031746031727
Totem112.xml;0.1643055555555556;0.14551587301587288;0.03811507936507952
Totem113.xml;0.15994047619047624;0.18601190476190477;0.03948412698412718
Totem114.xml;0.13797619047619025;0.08670634920634912;0.027579365079365092
Totem115.xml;0.18920634920634938;0.17545634920634934;0.058115079365079314
Totem116.xml;0.14865079365079326;0.16196428571428556;0.03807539682539696
Totem117.xml;0.19146825396825407;0.15484126984127;0.03702380952380946
Totem118.xml;0.12071428571428577;0.07750000000000012;0.02859126984127003
Totem119.xml;0.15607142857142842;0.09563492063492052;0.03749999999999987
Totem12.xml;0.2188095238095239;0.06833333333333313;0.0487103174603174
Totem120.xml;0.1665079365079365;0.10442460317460323;0.028908730158730078
Totem121.xml;0.16880952380952396;0.07886904761904756;0.048730158730158846
Totem122.xml;0.14591269841269827;0.11267857142857152;0.028988095238095313
Totem123.xml;0.20019841269841276;0.13101190476190472;0.026071428571428856
Totem124.xml;0.20128968253968238;0.13190476190476186;0.026130952380952532
Totem125.xml;0.1410515873015874;0.08265873015873004;0.03757936507936499
Totem126.xml;0.1713690476190476;0.14740079365079362;0.04716269841269849
Totem127.xml;0.11249999999999993;0.11202380952380964;0.027480158730158966
Totem128.xml;0.14376984126984127;0.14045634920634942;0.028690476190476377
Totem13.xml;0.1354563492063493;0.09571428571428575;0.03017857142857161
Totem14.xml;0.30468253968253955;0.14488095238095267;0.04744047619047609
Totem15.xml;0.24884920634920638;0.15208333333333335;0.028730158730158717
Totem16.xml;0.1530555555555556;0.136329365079365;0.02912698412698378
Totem17.xml;0.16398809523809554;0.1181349206349207;0.030158730158730385
Totem18.xml;0.1401984126984127;0.0849603174603174;0.03565476190476169
Totem19.xml;0.10378968253968257;0.16751984126984143;0.027559523809523867
Totem2.xml;0.21297619047619065;0.10396825396825427;0.04565476190476181
Totem20.xml;0.17347222222222203;0.08573412698412708;0.027142857142857135
Totem21.xml;0.20073412698412685;0.0917658730158728;0.037519841269841314
Totem22.xml;0.2074999999999998;0.14402777777777787;0.050376984126984214
Totem23.xml;0.2060912698412698;0.19486111111111093;0.03861111111111104
Totem24.xml;0.11103174603174593;0.11176587301587315;0.04728174603174595
Totem25.xml;0.15259920634920643;0.09043650793650793;0.02785714285714269
Totem26.xml;0.16734126984126985;0.10144841269841254;0.028373015873016105
Totem27.xml;0.11787698412698444;0.16638888888888903;0.026031746031746072
Totem28.xml;0.22244047619047613;0.05676587301587299;0.029365079365079705
Totem29.xml;0.25376984126984137;0.12295634920634912;0.04277777777777769
Totem3.xml;0.18422619047619038;0.13682539682539685;0.0377777777777778
Totem30.xml;0.16361111111111126;0.14341269841269844;0.02805555555555561
Totem32.xml;0.18174603174603188;0.12077380952380967;0.02970238095238098
Totem33.xml;0.14470238095238086;0.07543650793650802;0.03799603174603161
Totem34.xml;0.1561904761904762;0.11182539682539694;0.02656746031746038
Totem35.xml;0.2509325396825397;0.23363095238095244;0.03874999999999995
Totem36.xml;0.2108928571428571;0.08009920634920631;0.027619047619047765
Totem37.xml;0.17279761904761937;0.1518452380952382;0.036924603174603
Totem38.xml;0.11843253968253964;0.11394841269841283;0.032579365079364875
Totem39.xml;0.1451984126984125;0.0993452380952381;0.027281746031745935
Totem4.xml;0.22412698412698406;0.10396825396825393;0.04509920634920639
Totem40.xml;0.1937103174603173;0.11654761904761912;0.028313492063491874
Totem41.xml;0.1852380952380953;0.06696428571428603;0.028313492063492207
Totem42.xml;0.18716269841269828;0.06728174603174608;0.03773809523809524
Totem43.xml;0.1389880952380953;0.14109126984126974;0.027976190476190488
Totem44.xml;0.2206547619047622;0.11952380952380948;0.028571428571428692
Totem45.xml;0.16410714285714278;0.15426587301587302;0.029285714285714137
Totem46.xml;0.12283730158730144;0.12583333333333302;0.029821428571428554
Totem47.xml;0.12946428571428548;0.16454365079365074;0.037797619047619135
Totem48.xml;0.14849206349206345;0.1305952380952381;0.03936507936507938
Totem49.xml;0.1597222222222221;0.0941468253968255;0.049444444444444624
Totem5.xml;0.16996031746031748;0.11339285714285718;0.028650793650793815
Totem50.xml;0.2083531746031747;0.12067460317460332;0.030813492063492043
Totem51.xml;0.18728174603174608;0.12244047619047616;0.03003968253968259
Totem52.xml;0.1825;0.10865079365079378;0.03615079365079377
Totem53.xml;0.13170634920634927;0.09835317460317461;0.03724206349206349
Totem54.xml;0.12690476190476185;0.12978174603174608;0.027182539682539697
Totem55.xml;0.18632936507936515;0.11063492063492053;0.03593253968253973
Totem56.xml;0.2841865079365081;0.11464285714285694;0.03686507936507921
Totem57.xml;0.169702380952381;0.10519841269841257;0.038035714285714284
Totem58.xml;0.12484126984126975;0.13150793650793646;0.03698412698412701
Totem59.xml;0.15898809523809532;0.08954365079365068;0.03646825396825393
Totem6.xml;0.2787103174603175;0.1391468253968251;0.036746031746031305
Totem60.xml;0.18285714285714305;0.12230158730158724;0.02791666666666659
Totem61.xml;0.14730158730158727;0.060694444444444495;0.04591269841269818
Totem62.xml;0.22174603174603147;0.0804960317460316;0.03970238095238088
Totem63.xml;0.20934523809523808;0.09763888888888905;0.027936507936507815
Totem64.xml;0.1343253968253969;0.16722222222222205;0.029047619047618878
Totem65.xml;0.11128968253968241;0.07928571428571429;0.037757936507936574
Totem66.xml;0.14623015873015877;0.27382936507936495;0.029246031746031798
Totem67.xml;0.11684523809523817;0.09755952380952382;0.04547619047619045
Totem68.xml;0.19454365079365088;0.047976190476190395;0.030238095238095175
Totem69.xml;0.15769841269841267;0.16599206349206364;0.0267857142857143
Totem7.xml;0.21498015873015885;0.11206349206349209;0.027996031746031935
Totem70.xml;0.21829365079365093;0.1301984126984126;0.048968253968253994
Totem71.xml;0.17265873015873;0.07831349206349192;0.02815476190476185
Totem72.xml;0.10771825396825419;0.13442460317460325;0.02942460317460316
Totem73.xml;0.21373015873015888;0.19640873015872995;0.027519841269841305
Totem74.xml;0.19218253968253973;0.11289682539682533;0.030059523809523703
Totem75.xml;0.17001984126984127;0.1174007936507937;0.02924603174603191
Totem76.xml;0.2088888888888889;0.1373214285714286;0.02932539682539681
Totem77.xml;0.185436507936508;0.08529761904761912;0.035813492063491936
Totem78.xml;0.22402777777777783;0.09769841269841273;0.02980158730158733
Totem79.xml;0.18625000000000003;0.13513888888888903;0.028035714285714164
Totem8.xml;0.22595238095238135;0.15767857142857133;0.02902777777777754
Totem80.xml;0.11765873015873007;0.0929365079365082;0.038353174603175
Totem81.xml;0.1595039682539683;0.1478571428571429;0.04888888888888898
Totem82.xml;0.14140873015873023;0.11628968253968275;0.03753968253968232
Totem83.xml;0.1782936507936509;0.09474206349206349;0.029067460317460214
Totem84.xml;0.5270436507936508;0.27097222222222206;0.0368650793650791
Totem85.xml;0.22708333333333341;0.14462301587301618;0.028650793650793704
Totem86.xml;0.15452380952380962;0.10519841269841268;0.043988095238095104
Totem87.xml;0.17087301587301573;0.08246031746031757;0.028174603174603408
Totem88.xml;0.14404761904761898;0.14488095238095233;0.02749999999999997
Totem89.xml;0.15287698412698414;0.1593253968253966;0.038075396825396846
Totem9.xml;0.12843253968253954;0.15087301587301571;0.03706349206349202
Totem90.xml;0.17589285714285707;0.14908730158730144;0.02857142857142847
Totem91.xml;0.24944444444444458;0.14218253968253947;0.033134920634920406
Totem92.xml;0.12601190476190482;0.11301587301587335;0.03813492063492052
Totem93.xml;0.24184523809523795;0.13371031746031725;0.028849206349206513
Totem94.xml;0.18888888888888888;0.10484126984126962;0.03799603174603183
Totem95.xml;0.17361111111111127;0.18091269841269841;0.028849206349206513
Totem96.xml;0.1401190476190476;0.10835317460317462;0.028968253968253976
Totem97.xml;0.12414682539682509;0.12549603174603152;0.05047619047619045
Totem98.xml;0.1905753968253966;0.11099206349206348;0.05642857142857172
Totem99.xml;0.1381944444444444;0.10123015873015861;0.037182539682539595
Totem999.xml;0.14793650793650792;0.1367857142857143;0.04583333333333328
